"redni broj","Vrh","planina ili predeo","NV","SGŠ","IGD","sekcija","napomene"
"1640","","Tupižnica (Lasovačka pl.)","1160","43° 42,159′ N","22° 09,426′ E","533 3 Zaječar","Istočna S."
"1641","Glogovački vrh","Tupižnica (Lasovačka pl.)","1160","43° 43,731′ N","22° 10,038′ E","533 3 Zaječar","Istočna S."
"1642","Potkamen","Tupižnica (Lasovačka pl.)","1122","43° 43,101′ N","22° 09,550′ E","533 3 Zaječar","Istočna S."
"1643","Mrtvina","Tupižnica (Lasovačka pl.)","1043","43° 41,620′ N","22° 10,269′ E","533 3 Zaječar","Istočna S."
"1644","Đorđev vrh","Tupižnica (Lasovačka pl.)","1037","43° 42,742′ N","22° 10,317′ E","533 3 Zaječar","Istočna S."
"1645","Antino brdo","Tupižnica (Lasovačka pl.)","1035","43° 43,272′ N","22° 10,860′ E","533 3 Zaječar","Istočna S."
"1646","Maglen","Tupižnica (Lasovačka pl.)","985","43° 40,674′ N","22° 10,140′ E","533 3 Zaječar","Istočna S."
"1647","Kapula","Tupižnica (Lasovačka pl.)","928","43° 44,806′ N","22° 09,054′ E","533 3 Zaječar","Istočna S."
"1648","Tumba","Tupižnica (Lasovačka pl.)","912","43° 36,413′ N","22° 05,459′ E","533 3 Zaječar","Istočna S."
"1649","Pričelj","Tupižnica (Lasovačka pl.)","903","43° 41,017′ N","22° 09,378′ E","533 3 Zaječar","Istočna S."
"1650","Oštro","Tupižnica (Lasovačka pl.)","823","43° 44,269′ N","22° 10,839′ E","533 3 Zaječar","Istočna S."
"1651","Konjarnik","Tupižnica (Lasovačka pl.)","788","43° 37,280′ N","22° 05,388′ E","533 3 Zaječar","Istočna S."
"1652","Straža","Tupižnica (Lasovačka pl.)","701","43° 42,157′ N","22° 06,988′ E","533 3 Zaječar","Istočna S."
"1653","Grad","Tupižnica (Lasovačka pl.)","701","43° 41,433′ N","22° 11,301′ E","533 3 Zaječar","Istočna S."
"1654","(Trešnjevo)","Tupižnica (Lasovačka pl.)","603","43° 45,819′ N","22° 09,562′ E","533 1 Zaječar","Istočna S."
"1655","Vrla strana","Tupižnica (Lasovačka pl.)","575","43° 39,527′ N","22° 08,795′ E","533 3 Zaječar","Istočna S."
"1656","V. Crni Vrh","Veliki Greben","656","44° 21,285′ N","22° 15,083′ E","483 2 Bor","Istočna S."
"1657","M. Crni vrh","Veliki Greben","546","44° 21,453′ N","22° 16,861′ E","483 2 Bor","Istočna S."
"1658","Mali Ponor","Veliki greben","543","44° 23,300′ N","22° 13,857′ E","483 1 Bor","Istočna S."
"1659","Sr. Crni vrh","Veliki Greben","540","44° 21,546′ N","22° 16,256′ E","483 2 Bor","Istočna S."
"1660","Kraku Vujenja","Veliki greben","538","44° 24,289′ N","22° 13,568′ E","483 1 Bor","Istočna S."
"1661","Čoka Mačijonji","Veliki Greben","511","44° 19,489′ N","22° 15,385′ E","483 2 Bor","Istočna S."
"1662","Čoka Lordz","Veliki greben","507","44° 25,525′ N","22° 12,868′ E","483 1 Bor","Istočna S."
"1663","","Veliki Krš","1148","44° 10,190′ N","22° 06,318′ E","483 3 Bor","Istočna S."
"1664","","Veliki Krš","1093","44° 09,867′ N","22° 06,181′ E","483 3 Bor","Istočna S."
"1665","","Veliki Krš","1084","44° 11,379′ N","22° 04,109′ E","483 3 Bor","Istočna S."
"1666","","Veliki Krš","1068","44° 10,812′ N","22° 04,829′ E","483 3 Bor","Istočna S."
"1667","Strelnik","Veliki Krš","1065","44° 12,290′ N","22° 03,142′ E","483 3 Bor","Istočna S."
"1668","Prita Ruđina","Veliki Krš","930","44° 10,300′ N","22° 07,215′ E","483 3 Bor","Istočna S."
"1669","Lakur","Veliki Krš","901","44° 09,794′ N","22° 08,173′ E","483 3 Bor","Istočna S."
"1670","Musalonji","Veliki Krš","852","44° 13,281′ N","22° 02,772′ E","483 3 Bor","Istočna S."
"1671","Vrata","Veliki Krš","846","44° 14,025′ N","22° 02,732′ E","483 3 Bor","Istočna S."
"1672","Zbeg","Veliki Krš","795","44° 11,424′ N","22° 01,920′ E","483 3 Bor","Istočna S."
"1673","V. Strnjak","Veliki Krš","753","44° 11,598′ N","22° 02,795′ E","483 3 Bor","Istočna S."
"1674","Drenovo","Veliki Krš","739","44° 10,816′ N","22° 02,639′ E","483 3 Bor","Istočna S."
"1675","Mali Strnjak","Veliki Krš","736","44° 12,682′ N","22° 02,125′ E","483 3 Bor","Istočna S."
"1676","Tilva Pasku","Veliki Krš","729","44° 10,838′ N","22° 03,638′ E","483 3 Bor","Istočna S."
"1677","Strnjak","Veliki Krš","706","44° 13,676′ N","22° 02,190′ E","483 3 Bor","Istočna S."
"1678","Kurgole","Veliki krš","705","44° 09,166′ N","22° 04,941′ E","483 3 Bor","Istočna S."
"1679","Šušulejka","Veliki Krš","677","44° 11,285′ N","22° 00,681′ E","483 3 Bor","Istočna S."
"1680","Kraku lu Vizurini","Veliki krš","657","44° 09,785′ N","22° 04,217′ E","483 3 Bor","Istočna S."
"1681","Kornetu mare","Veliki Krš","655","44° 08,656′ N","22° 06,491′ E","483 3 Bor","Istočna S."
"1682","Golemi vrh","Vidlič","1413","43⁰08,163‘","22⁰49,419‘","584 4 Pirot","Istočna S."
"1683","Basarski kamen","Vidlič","1376","43⁰09,771‘","22⁰42,635‘","584 3 Pirot","Istočna S."
"1684","Visoka stena","Vidlič","1338","43⁰10,194‘","22⁰43,466‘","584 3 Pirot","Istočna S."
"1685","Paramunica","Vidlič","1283","43⁰08,934‘","22⁰46,138‘","584 4 Pirot","Istočna S."
"1686","Golemi kamik","Vidlič","1273","43⁰05,665‘","22⁰54,091‘","584 4 Pirot","Istočna S."
"1687","Izatovska glava","Vidlič","1255","43⁰06,062‘","22⁰52,888‘","584 4 Pirot","Istočna S."
"1688","Planinica","Vidlič","1233","43⁰10,563‘","22⁰41,531‘","584 3 Pirot","Istočna S."
"1689","Kitka","Vidlič","1209","43⁰12,970‘","22⁰40,270‘","584 3 Pirot","Istočna S."
"1690","Koziji kamen","Vidlič","1181","43⁰12,639‘","22⁰42,439‘","584 3 Pirot","Istočna S."
"1691","Vučje","Vidlič","1180","43⁰08,214‘","22⁰42,677‘","584 3 Pirot","Istočna S."
"1692","Crni vrh","Vidlič","1152","43⁰10,914‘","22⁰39,505‘","584 3 Pirot","Istočna S."
"1693","Pravac","Vidlič","1037","43⁰14,002‘","22⁰36,716‘","584 3 Pirot","Istočna S."
"1694","Cercelj","Vidlič","1028","43⁰13,754‘","22⁰38,942‘","584 3 Pirot","Istočna S."
"1695","Pravac","Vidlič","1011","43⁰13,771‘","22⁰37,473‘","584 3 Pirot","Istočna S."
"1696","Čerta","Vidlič","963","43⁰07,071‘","22⁰47,031‘","584 4 Pirot","Istočna S."
"1697","","Vizak","1016","44° 11,156′ N","22° 08,112′ E","483 3 Bor","Istočna S."
"1698","M. Vizak","Vizak mali","897","44° 10,240864′ N","22° 06,529′ E","483 3 Bor","Istočna S."
"1699","Đurđeva glava","Zabrđe","911","43⁰04,914‘","22⁰46,343‘","584 4 Pirot","Istočna S."
"1700","Kale","Zabrđe","887","43⁰03,593‘","22⁰48,630‘","584 4 Pirot","Istočna S."
"1701","Višeslava?","(Bajina Bašta, Dobrotin)","868","43⁰58,849‘","19⁰39,173‘","528 1 Užice","Zapadna S."
"1702","Klik","(Bajina Bašta, Dobrotin)","861","43⁰59,110‘","19⁰37,870‘","528 1 Užice","Zapadna S."
"1703","Drajska glava","(Bajina Bašta, Dobrotin)","752","43⁰57,857‘","19⁰39,240‘","528 1 Užice","Zapadna S."
"1704","Klik","(Draksin, Rogačica)","870","43⁰58,420‘","19⁰43,253‘","528 1 Užice","Zapadna S."
"1705"," Malić","(Draksin, Rogačica)","782","43⁰58,723‘","19⁰43,643‘","528 1 Užice","Zapadna S."
"1706","","(Jelen do , G. Dobrinja)","787","43⁰56,405‘","20⁰06,420‘","529 1 Čačak","Zapadna S."
"1707","Maovsko brdo","(Ježevica, Duškovci)","831","43⁰59,257‘","20⁰04,511‘","529 1 Čačak","Zapadna S."
"1708","Borova glava","(Ježevica, Duškovci)","768","43⁰59,069‘","20⁰05,653‘","529 1 Čačak","Zapadna S."
"1709","Golo brdo","(Ježevica, Duškovci)","694","43⁰58,680‘","20⁰03,914‘","529 1 Čačak","Zapadna S."
"1710","Mandića brdo","(Ježevica, Duškovci)","680","43⁰59,607‘","20⁰02,058‘","529 1 Čačak","Zapadna S."
"1711","Pjetlovo brdo","(Kačer, Užice)","827","43⁰49,887‘","19⁰46,904‘","528 2 Užice","Zapadna S."
"1712","Glog","(Kosjerić, Seča Reka)","871","43⁰58,871‘","19⁰47,105‘","528 2 Užice","Zapadna S."
"1713","Crni vrh","(Kosjerić, Seča Reka)","865","43⁰59,203‘","19⁰46,242‘","528 2 Užice","Zapadna S."
"1714","Bobija","(Kosjerić, Seča Reka)","836","43⁰59,260‘","19⁰48,529‘","528 2 Užice","Zapadna S."
"1715","Krst","(Koštunići)","641","44⁰03,943‘","20⁰13,426‘","479 3 Lazarevac","Zapadna S."
"1716","Brkovića glava","(Koštunići)","649","44⁰03,662‘","20⁰14,562‘","479 3 Lazarevac","Zapadna S."
"1717","Čikinac","(Koštunići, Teočin)","723","44⁰05,444‘","20⁰15,507‘","479 4 Lazarevac","Zapadna S."
"1718","Kostajnik","(Krupanj, Kostajnik)","748","44⁰25,436‘","19⁰18,315‘","477 2 Zvornik","Zapadna S."
"1719","Glavica","(Krupanj, Kostajnik)","701","44⁰25,923‘","19⁰17,075‘","477 2 Zvornik","Zapadna S."
"1720","Visoka glava","(Krupanj, Stolice)","534","44⁰25,750‘","19⁰20,461‘","477 2 Zvornik","Zapadna S."
"1721","Kuljanska glava","(Kula, Užice)","873","43⁰51,639‘","19⁰46,298‘","528 2 Užice","Zapadna S."
"1722","Savina glava","(Ljubovija)","570","44⁰13,142‘","19⁰23,223‘","477 4 Zvornik","Zapadna S."
"1723","Milovanovića vis","(Ljubovija, Vrhpolje)","731","44⁰11,849‘","19⁰28,708‘","477 4 Zvornik","Zapadna S."
"1724","Kamenova glava","(Ovčar banja, Rošci)","799","43⁰56,204‘","20⁰10,517‘","529 1 Čačak","Zapadna S."
"1725","Strmac","(Požega)","675","43⁰53,680‘","20⁰02,202‘","529 1 Čačak","Zapadna S."
"1726","Šiljkovica","(Požega, Gornja Dobrinja)","813","43⁰57,841‘","20⁰06,744‘","529 1 Čačak","Zapadna S."
"1727","Veliki vrh","(Požega, Uzići)","683","43⁰47,574‘","19⁰59,314‘","528 2 Užice","Zapadna S."
"1728","Kita","(Pranjani)","624","43⁰58,126‘","20⁰12,764‘","529 1 Čačak","Zapadna S."
"1729","Veliki pogled","(Pranjani)","536","43⁰59,043‘","20⁰14,188‘","529 1 Čačak","Zapadna S."
"1730","","(Pranjani, Glavaj)","638","43⁰57,592‘","20⁰12,152‘","529 1 Čačak","Zapadna S."
"1731","Umka","(Pranjani, Gojna gora)","642","44⁰01,884‘","20⁰08,750‘","479 3 Lazarevac","Zapadna S."
"1732","Straževica","(Semedraž)","516","43⁰59,504‘","20⁰23,762‘","529 2 Čačak","Zapadna S."
"1733","Suvi klen","(Sevojno)","741","43⁰49,567‘","19⁰53,865‘","528 2 Užice","Zapadna S."
"1734","Čardak","(Slavkovica)","645","44⁰10,079‘","20⁰12,918‘","479 3 Lazarevac","Zapadna S."
"1735","Crni vrh","(Takovo)","555","44⁰02,589‘","20⁰25,467‘","479 4 Lazarevac","Zapadna S."
"1736","Takovska glava","(Takovo)","523","44⁰03,392‘","20⁰24,077‘","479 4 Lazarevac","Zapadna S."
"1737","Orlovac","(Užice)","724","43⁰50,872‘","19⁰49,999‘","528 2 Užice","Zapadna S."
"1738","Drenovac","(Užice)","690","43⁰50,422‘","19⁰51,388‘","528 2 Užice","Zapadna S."
"1739","Prljuša","(Užice, Ribaševina)","726","43⁰56,271‘","19⁰50,675‘","528 2 Užice","Zapadna S."
"1740","Klikovi","(Užice, Ribaševina)","719","43⁰56,735‘","19⁰50,656‘","528 2 Užice","Zapadna S."
"1741","","(Užice, Utrina)","882","43⁰52,556‘","19⁰45,902‘","528 2 Užice","Zapadna S."
"1742","Ridovi","(Vrhpolje)","532","44⁰09,521‘","19⁰27,042‘","477 4 Zvornik","Zapadna S."
"1743","Kamenjača","(Zaglavak)","922","43⁰57,770‘","19⁰42,827‘","528 1 Užice","Zapadna S."
"1744","Lisina","(Zajača)","656","44⁰26,617‘","19⁰17,352‘","477 2 Zvornik","Zapadna S."
"1745","Velika Bobija","(Zajača)","550","44⁰27,874‘","19⁰15,605‘","477 2 Zvornik","Zapadna S."
"1746","Veliki Cip","(Zajača, Gornja Borina)","578","44⁰25,612‘","19⁰14,438‘","477 1 Zvornik","Zapadna S."
"1747","Velika barica","Azbukovica","1042","44⁰09,982‘","19⁰35,629‘","478 3 Valjevo","Zapadna S."
"1748","Dežnica","Azbukovica","1036","44⁰09,549‘","19⁰35,140‘","478 3 Valjevo","Zapadna S."
"1749","Košljansko brdo","Azbukovica","1010","44⁰09,867‘","19⁰33,928‘","478 3 Valjevo","Zapadna S."
"1750","Mala barica","Azbukovica","1000","44⁰09,744‘","19⁰36,635‘","478 3 Valjevo","Zapadna S."
"1751","Žuta stena","Azbukovica","961","44⁰10,260‘","19⁰30,632‘","478 3 Valjevo","Zapadna S."
"1752","Drnjaci","Azbukovica","952","44⁰09,439‘","19⁰30,939‘","478 3 Valjevo","Zapadna S."
"1753","Metiljka","Azbukovica","929","44⁰09,202‘","19⁰31,662‘","478 3 Valjevo","Zapadna S."
"1754","Ravno brdo","Azbukovica","900","44⁰14,576‘","19⁰35,026‘","478 3 Valjevo","Zapadna S."
"1755","Preseka","Azbukovica","827","44⁰14,063‘","19⁰31,505‘","478 3 Valjevo","Zapadna S."
"1756","Visibaba","Azbukovica","787","44⁰14,166‘","19⁰30,641‘","478 3 Valjevo","Zapadna S."
"1757","Čuver","Azbukovica","752","44⁰16,654‘","19⁰22,350‘","477 2 Zvornik","Zapadna S."
"1758","Boškovac","Azbukovica","752","44⁰08,789‘","19⁰32,505‘","478 3 Valjevo","Zapadna S."
"1759","Grad-kamen","Azbukovica","741","44⁰14,120‘","19⁰33,376‘","478 3 Valjevo","Zapadna S."
"1760","Kutanj","Azbukovica","600","44⁰15,506‘","19⁰24,894‘","477 2 Zvornik","Zapadna S."
"1761","Svilena stena","Azbukovica Podrinje","1231","44⁰06,041‘","19⁰38,174‘","478 3 Valjevo","Zapadna S."
"1762","Sokolina","Azbukovica Podrinje","1225","44⁰06,097‘","19⁰37,749‘","478 3 Valjevo","Zapadna S."
"1763","Kurtinjača","Azbukovica Podrinje","1212","44⁰06,205‘","19⁰36,643‘","478 3 Valjevo","Zapadna S."
"1764","Crvena stena","Azbukovica Podrinje","1196","44⁰05,645‘","19⁰39,246‘","478 3 Valjevo","Zapadna S."
"1765","Crvena stena","Azbukovica Podrinje","1174","44⁰06,811‘","19⁰35,744‘","478 3 Valjevo","Zapadna S."
"1766","Rust","Azbukovica Podrinje","1090","44⁰07,149‘","19⁰34,376‘","478 3 Valjevo","Zapadna S."
"1767","Stene","Azbukovica Podrinje","1002","44⁰07,741‘","19⁰36,655‘","478 3 Valjevo","Zapadna S."
"1768","Tisova glava","Azbukovica, Zarožje","1088","44⁰07,310‘","19⁰39,757‘","478 3 Valjevo","Zapadna S."
"1769","Tornička Bobija","Bobija Orovička pl.","1272","44⁰11,801‘","19⁰33,590‘","478 3 Valjevo","Zapadna S."
"1770","Crni vrh","Bobija Orovička pl.","1264","44⁰11,605‘","19⁰34,337‘","478 3 Valjevo","Zapadna S."
"1771","Opaljena stena","Bobija Orovička pl.","1156","44⁰11,209‘","19⁰35,286‘","478 3 Valjevo","Zapadna S."
"1772","Rilo","Bobija Orovička pl.","1154","44⁰10,717‘","19⁰35,520‘","478 3 Valjevo","Zapadna S."
"1773","Krušik","Bobija Orovička pl.","1118","44⁰12,581‘","19⁰33,326‘","478 3 Valjevo","Zapadna S."
"1774","(Gornja Orahovica)","Bobija Orovička pl.","1049","44⁰13,252‘","19⁰32,382‘","478 3 Valjevo","Zapadna S."
"1775","Crni vrh","Boranja","856","44⁰22,460‘","19⁰15,590‘","477 2 Zvornik","Zapadna S."
"1776","Vrletni osojac","Boranja","801","44⁰23,874‘","19⁰17,055‘","477 2 Zvornik","Zapadna S."
"1777","Lađa","Boranja","730","44⁰21,394‘","19⁰11,153‘","477 1 Zvornik","Zapadna S."
"1778","Bobije","Boranja","662","44⁰22,050‘","19⁰10,403‘","477 1 Zvornik","Zapadna S."
"1779","Jastrebovac","Boranja","592","44⁰21,969‘","19⁰08,980‘","477 1 Zvornik","Zapadna S."
"1780","Kameni šanac","Boranja","591","44⁰21,707‘","19⁰08,535‘","477 1 Zvornik","Zapadna S."
"1781","Runjeva glava","Boranja (Mali Zvornik)","524","44⁰22,589‘","19⁰08,148‘","477 1 Zvornik","Zapadna S."
"1782","Kosanin grad (Šančine)","Cer","687","44⁰36,198‘","19⁰29,925‘","427 4 Bijeljina","Zapadna S."
"1783","Trojanov grad","Cer","607","44⁰35,288‘","19⁰31,739‘","428 3 Šabac","Zapadna S."
"1784","Kumovac","Cer","593","44⁰37,244‘","19⁰26,049‘","428 4 Bijeljina","Zapadna S."
"1785","Grabovac","Cer","502","44⁰38,381‘","19⁰26,627‘","429 4 Bijeljina","Zapadna S."
"1786","Lisina","Crna gora","1126","44⁰05,888‘","19⁰44,491‘","478 3 Valjevo","Zapadna S."
"1787","Kik","Crna gora","1045","44⁰03,476‘","19⁰41,321‘","478 3 Valjevo","Zapadna S."
"1788","Pliš","Crna gora","1042","44⁰04,144‘","19⁰40,639‘","478 3 Valjevo","Zapadna S."
"1789","Šarampov","Crna gora","1038","44⁰05,014‘","19⁰40,053‘","478 3 Valjevo","Zapadna S."
"1790","Zvečan","Crna gora","1036","44⁰05,675‘","19⁰43,031‘","478 3 Valjevo","Zapadna S."
"1791","Gredina","Crna gora","1003","44⁰05,290‘","19⁰46,205‘","478 4 Valjevo","Zapadna S."
"1792","Drenova stena","Crna gora","993","44⁰04,885‘","19⁰45,542‘","478 4 Valjevo","Zapadna S."
"1793","Drenovački kik","Crna gora","946","44⁰06,835‘","19⁰52,849‘","478 4 Valjevo","Zapadna S."
"1794","Veliki Subjel","Crna gora","924","44⁰00,866‘","19⁰59,302‘","478 4 Valjevo","Zapadna S."
"1795","Cerje","Crna gora","913","44⁰01,960‘","19⁰45,364‘","478 4 Valjevo","Zapadna S."
"1796","Rajkovac","Crna gora","856","44⁰01,954‘","19⁰44,509‘","478 3 Valjevo","Zapadna S."
"1797","Vis","Crna gora","853","44⁰05,172‘","19⁰51,787‘","478 4 Valjevo","Zapadna S."
"1798","Vilino kolo","Crna gora","843","44⁰04,057‘","19⁰48,533‘","478 4 Valjevo","Zapadna S."
"1799","Ivančevica","Crna gora","826","44⁰03,530‘","19⁰49,531‘","478 4 Valjevo","Zapadna S."
"1800","Kafta","Crna gora","822","44⁰04,837‘","19⁰43,167‘","478 3 Valjevo","Zapadna S."
"1801","Karaula","Crna gora","807","44⁰03,548‘","19⁰47,750‘","478 4 Valjevo","Zapadna S."
"1802","Cikotska stena","Crna gora","784","44⁰00,157‘","19⁰52,013‘","478 4 Valjevo","Zapadna S."
"1803","Jastrebovac","Crna gora","771","44⁰00,998‘","19⁰47,508‘","478 4 Valjevo","Zapadna S."
"1804","Suva česma","Crna gora","712","44⁰03,421‘","19⁰53,477‘","478 4 Valjevo","Zapadna S."
"1805","Veliki Glogovac","Crna gora","682","44⁰02,635‘","19⁰55,577‘","478 4 Valjevo","Zapadna S."
"1806","Ridovi","Crna gora","651","44⁰02,880‘","19⁰54,632‘","478 4 Valjevo","Zapadna S."
"1807","Zajačica","Crna gora?","896","44⁰00,836‘","20⁰03,290‘","479 3 Lazarevac","Zapadna S."
"1808","Goleš","Crna gora?","859","44⁰03,419‘","20⁰00,005‘","479 3 Lazarevac","Zapadna S."
"1809","Veliko brdo","Crna gora?","818","44⁰02,268‘","20⁰00,215‘","479 3 Lazarevac","Zapadna S."
"1810","Šarampov","Crnokosa","809","43⁰58,038‘","19⁰55,304‘","528 2 Užice","Zapadna S."
"1811","","Crnokosa","796","43⁰57,395‘","19⁰56,551‘","528 2 Užice","Zapadna S."
"1812","Bobija","Crnokosa","777","43⁰56,473‘","19⁰57,917‘","528 2 Užice","Zapadna S."
"1813","Kamalj","Crnokosa","765","43⁰57,150‘","19⁰57,747‘","528 2 Užice","Zapadna S."
"1814","Mala Crnokosa","Crnokosa","719","43⁰55,247‘","19⁰57,281‘","528 2 Užice","Zapadna S."
"1815","Litica","Crnokosa","714","43⁰55,597‘","19⁰56,682‘","528 2 Užice","Zapadna S."
"1816","Bobija","Crnokosa","665","43⁰54,235‘","19⁰58,950‘","528 2 Užice","Zapadna S."
"1817","Branojevac","Debela gora","791","43⁰53,226‘","20⁰10,304‘","529 1 Čačak","Zapadna S."
